transaction_id,customer_id,timestamp,amount,currency,payment_method,payment_status,failure_code,failure_reason,customer_age_days,prior_success_count,prior_failure_count,previous_recovery_count,average_transaction_value,subscription_flag,retry_count,days_since_last_payment,merchant_segment,order_value,checkout_started,checkout_completed,ground_truth_recoverable,ground_truth_recovery_action,recovered_amount
txn_2d954f60ae8f,cust_f02873f5,2026-07-27 12:20:16.361096,203.78,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,871,4,3,1,302.76,True,3,7,smb_saas,285.1,True,False,False,CREATE_ESCALATION,0.0
txn_787628f5d6ab,cust_3727fcb5,2026-08-06 21:22:16.361096,993.46,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,445,9,1,1,1832.6,False,3,14,mid_market,1004.46,True,True,False,CREATE_ESCALATION,0.0
txn_3280870e4404,cust_da4b4fdf,2026-07-26 00:55:16.317954,6716.56,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,481,27,5,4,7770.29,True,3,4,mid_market,6788.95,True,True,True,SEND_RECOVERY_MESSAGE,6716.56
txn_0a8da8296712,cust_c52eb274,2026-08-03 14:54:16.299954,750.55,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,973,4,3,3,1206.86,False,3,9,ecommerce,818.37,True,False,False,CREATE_ESCALATION,0.0
txn_1ea39f2524bb,cust_3232e1f3,2026-08-13 01:34:16.224629,33226.14,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,737,34,3,3,57648.7,True,2,4,high_value,33253.7,True,False,False,CREATE_ESCALATION,0.0
txn_bdb059884985,cust_8e08a561,2026-08-02 11:26:16.236825,51.4,USD,wallet,failed,limit_exceeded,Transaction exceeds customer limits.,11,27,5,4,97.59,True,3,16,smb_saas,119.91,True,True,False,CREATE_ESCALATION,0.0
txn_b1f3e28db714,cust_9d8cd2e8,2026-08-22 02:05:16.252632,487.29,INR,upi,failed,authentication_failed,OTP or 3D secure authentication failed.,630,18,4,1,700.68,False,1,4,mid_market,553.54,True,True,True,RETRY_PAYMENT,487.29
txn_76c42d4241bd,cust_7c60305e,2026-08-01 17:24:16.333954,2396.12,INR,netbanking,failed,limit_exceeded,Transaction exceeds customer limits.,236,38,0,0,3944.33,False,2,4,ecommerce,2487.68,True,True,True,RETRY_PAYMENT,2396.12
txn_f900347787dd,cust_b77a16cb,2026-08-03 22:07:16.353498,1442.82,INR,card,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,424,20,0,0,1121.08,True,1,11,enterprise,1487.38,True,True,True,WAIT_AND_RETRY,1442.82
txn_d72865be6a87,cust_bb94582a,2026-08-18 22:34:16.333954,86.41,INR,upi,failed,bank_timeout,Issuing bank did not respond in time.,583,34,3,3,68.41,False,0,4,ecommerce,108.93,True,True,True,WAIT_AND_RETRY,86.41
txn_530e766747ba,cust_3930f6c3,2026-08-15 12:43:16.260223,720.61,INR,card,failed,limit_exceeded,Transaction exceeds customer limits.,767,13,3,0,741.59,True,3,19,smb_saas,726.42,True,True,False,CREATE_ESCALATION,0.0
txn_5b49b6dc21c2,cust_b47f3694,2026-08-07 05:36:16.337954,95.73,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,833,19,5,1,94.47,False,3,25,smb_saas,118.19,True,True,False,CREATE_ESCALATION,0.0
txn_923b03faeebe,cust_4ec2d5a9,2026-08-06 11:00:16.324955,7806.58,USD,netbanking,failed,bank_timeout,Issuing bank did not respond in time.,6,29,5,5,10378.8,False,2,8,mid_market,7866.19,True,True,False,CREATE_ESCALATION,0.0
txn_f8b3f9eff165,cust_dadfae23,2026-07-26 16:20:16.345955,1000.0,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,309,42,3,0,551.16,True,1,15,enterprise,1094.33,True,True,False,CREATE_ESCALATION,0.0
txn_118b296eb412,cust_86ceb65e,2026-08-20 14:09:16.296954,4284.54,USD,card,failed,insufficient_funds,Customer account has insufficient balance.,962,20,1,0,3539.91,False,0,12,enterprise,4298.99,True,True,False,CREATE_ESCALATION,0.0
txn_d75e17523690,cust_98f2bc02,2026-08-21 07:11:16.333954,1274.18,INR,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,463,8,2,0,1567.66,True,0,0,enterprise,1359.51,True,True,True,RETRY_PAYMENT,1274.18
txn_deab6eedb7c3,cust_a1c35845,2026-08-20 08:00:16.322954,1482.31,USD,upi,failed,insufficient_funds,Customer account has insufficient balance.,884,32,0,0,1268.51,True,0,29,mid_market,1528.0,True,True,True,SEND_RECOVERY_MESSAGE,1482.31
txn_a1d3c09c7491,cust_ef188a82,2026-07-31 04:58:16.226780,442.7,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,524,23,0,0,792.01,True,1,8,smb_saas,520.03,True,True,True,RETRY_PAYMENT,442.7
txn_c49cc6a6b594,cust_535000b3,2026-08-15 01:21:16.278812,270.28,USD,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,110,17,4,4,466.38,False,0,5,ecommerce,350.19,True,True,True,SEND_RECOVERY_MESSAGE,270.28
txn_f828a1a1f8df,cust_e2c4b562,2026-08-22 22:32:16.281813,75.9,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,691,30,5,5,132.66,False,3,25,ecommerce,83.66,True,True,True,SEND_RECOVERY_MESSAGE,75.9
txn_4c88a2c95cc5,cust_c2792952,2026-08-14 00:15:16.344954,422.97,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,916,5,0,0,659.51,True,0,23,smb_saas,498.56,True,True,True,RETRY_PAYMENT,422.97
txn_acd62a6e0a95,cust_91429e45,2026-08-18 14:53:16.256176,392.16,INR,wallet,failed,bank_timeout,Issuing bank did not respond in time.,633,2,3,0,514.77,False,2,17,smb_saas,491.06,True,False,False,CREATE_ESCALATION,0.0
txn_8f1f76c3ab71,cust_802486f3,2026-08-10 15:07:16.274812,363.83,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,349,9,2,2,394.91,True,2,23,mid_market,447.52,True,True,True,WAIT_AND_RETRY,363.83
txn_d45edd91261b,cust_5cfce8b8,2026-08-19 07:56:16.278812,334.22,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,159,15,0,0,444.13,False,2,25,smb_saas,392.92,True,True,True,WAIT_AND_RETRY,334.22
txn_90d02884ab61,cust_3417f365,2026-08-06 04:19:16.366097,4601.57,INR,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,573,7,0,0,3990.68,False,2,30,mid_market,4689.11,True,True,True,RETRY_PAYMENT,4601.57
txn_5db5421b9361,cust_b5fe5c45,2026-07-29 11:22:16.306955,11168.02,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,790,11,3,0,17098.23,False,3,9,enterprise,11220.97,True,True,False,CREATE_ESCALATION,0.0
txn_c34dfffb3459,cust_1e329a79,2026-08-08 22:23:16.299954,436.29,INR,wallet,failed,bank_timeout,Issuing bank did not respond in time.,129,39,1,0,833.24,False,1,4,ecommerce,511.49,True,True,True,WAIT_AND_RETRY,436.29
txn_8543d8882294,cust_411ef595,2026-08-10 05:20:16.350954,1864.86,USD,wallet,failed,bank_timeout,Issuing bank did not respond in time.,162,33,3,3,3561.22,True,1,26,ecommerce,1936.28,True,True,True,WAIT_AND_RETRY,1864.86
txn_a76e17459f8c,cust_c76f3ae9,2026-08-02 10:27:16.367097,591.68,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,409,17,4,3,909.92,False,3,20,ecommerce,647.81,True,True,True,WAIT_AND_RETRY,591.68
txn_c7024034c745,cust_7c413da3,2026-08-02 17:40:16.316954,284.49,INR,card,failed,fraud_suspected,Transaction flagged by risk engine.,538,44,3,3,514.16,False,3,17,smb_saas,378.45,True,True,False,STOP_AUTOMATION,0.0
txn_8dbe8611958a,cust_e7ec2b90,2026-08-12 17:18:16.348954,151.42,INR,upi,failed,limit_exceeded,Transaction exceeds customer limits.,183,43,4,3,82.98,True,1,13,smb_saas,226.45,True,True,False,CREATE_ESCALATION,0.0
txn_7869195a2912,cust_0edb87a2,2026-08-22 04:24:16.347954,811.48,INR,wallet,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,313,13,4,1,926.74,False,1,14,ecommerce,846.75,True,False,False,CREATE_ESCALATION,0.0
txn_73e96154d928,cust_aaa0aa29,2026-08-09 06:41:16.359096,251.8,INR,netbanking,failed,bank_timeout,Issuing bank did not respond in time.,756,32,2,0,207.31,False,1,8,smb_saas,278.74,True,True,True,WAIT_AND_RETRY,251.8
txn_41c46730f439,cust_d553cc63,2026-08-13 17:28:16.252632,204.77,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,819,11,5,5,123.05,True,2,2,smb_saas,212.52,True,True,False,CREATE_ESCALATION,0.0
txn_c1125867e173,cust_2ced4cc0,2026-07-31 04:38:16.360096,400.3,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,609,10,5,0,723.83,True,0,17,ecommerce,476.21,True,True,True,SEND_RECOVERY_MESSAGE,400.3
txn_00fbd12e6502,cust_204c489f,2026-07-28 07:52:16.336954,256.07,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,356,5,3,3,218.2,False,1,14,ecommerce,307.9,True,True,False,CREATE_ESCALATION,0.0
txn_672d9c6a2e95,cust_d16561a6,2026-07-26 12:40:16.273812,2005.04,INR,netbanking,failed,bank_timeout,Issuing bank did not respond in time.,673,50,3,1,3167.41,False,1,30,ecommerce,2078.01,True,True,True,WAIT_AND_RETRY,2005.04
txn_23628c278d1c,cust_a61fc321,2026-08-21 03:25:16.351955,597.77,USD,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,335,45,5,3,778.03,False,0,25,ecommerce,632.21,True,True,False,CREATE_ESCALATION,0.0
txn_a75e13ba1660,cust_0451411b,2026-08-06 02:43:16.360096,1110.77,INR,netbanking,failed,bank_timeout,Issuing bank did not respond in time.,985,44,1,1,1791.81,False,1,6,mid_market,1183.94,True,True,True,WAIT_AND_RETRY,1110.77
txn_24b3618284b7,cust_2dbfc66b,2026-08-16 03:37:16.291365,850.89,INR,netbanking,failed,fraud_suspected,Transaction flagged by risk engine.,467,22,4,3,1684.18,False,3,5,ecommerce,895.59,True,True,False,STOP_AUTOMATION,0.0
txn_692235afa174,cust_782116aa,2026-08-07 16:46:16.328954,279.97,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,307,23,3,3,549.88,True,0,22,smb_saas,296.15,True,True,False,CREATE_ESCALATION,0.0
txn_c5be0522abdf,cust_253521ce,2026-08-04 23:02:16.362097,7332.91,INR,netbanking,failed,bank_timeout,Issuing bank did not respond in time.,329,7,0,0,5485.08,False,2,14,mid_market,7417.58,True,True,True,WAIT_AND_RETRY,7332.91
txn_2d4e67a95403,cust_3c9bf982,2026-07-30 10:32:16.233825,355.24,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,290,46,5,1,400.53,False,1,0,ecommerce,384.26,True,True,True,WAIT_AND_RETRY,355.24
txn_f1be43a6dcc5,cust_2331d38f,2026-08-15 05:18:16.327954,5000.0,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,673,23,0,0,9914.51,False,3,25,high_value,5010.49,True,False,False,CREATE_ESCALATION,0.0
txn_9497bc0ce02a,cust_06448516,2026-08-04 06:45:16.292365,349.14,INR,upi,failed,bank_timeout,Issuing bank did not respond in time.,275,25,2,0,680.0,False,1,18,smb_saas,374.71,True,True,True,WAIT_AND_RETRY,349.14
txn_756168a47538,cust_2a056f61,2026-08-09 08:18:16.351955,11099.33,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,590,5,3,0,18567.65,False,2,25,high_value,11099.53,True,True,False,CREATE_ESCALATION,0.0
txn_1a1c0d3879eb,cust_d35ddea7,2026-08-09 18:30:16.231825,144.49,INR,upi,failed,limit_exceeded,Transaction exceeds customer limits.,771,26,3,1,215.43,False,1,6,smb_saas,202.27,True,True,True,RETRY_PAYMENT,144.49
txn_70de6772246b,cust_7dc49ac8,2026-08-01 02:07:16.345955,3983.78,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,31,24,1,1,5194.96,False,1,28,mid_market,4050.57,True,True,True,SEND_RECOVERY_MESSAGE,3983.78
txn_8aeaa7e5a76d,cust_f9c31c37,2026-08-07 18:50:16.266812,383.69,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,987,44,2,0,212.15,False,2,20,smb_saas,467.79,True,True,True,RETRY_PAYMENT,383.69
txn_106e9ebdc3bd,cust_0b142a51,2026-08-20 08:22:16.313954,1055.16,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,900,6,5,2,1831.59,False,3,12,mid_market,1098.8,True,True,False,CREATE_ESCALATION,0.0
txn_0406689a2f45,cust_1b32947a,2026-08-20 09:34:16.257223,245.12,USD,card,failed,limit_exceeded,Transaction exceeds customer limits.,28,22,4,4,490.17,True,1,26,ecommerce,341.71,True,True,True,RETRY_PAYMENT,245.12
txn_82351942adc6,cust_d28fa3e5,2026-08-23 06:49:16.248632,309.96,INR,card,failed,limit_exceeded,Transaction exceeds customer limits.,330,3,3,3,514.68,False,1,27,ecommerce,368.21,True,True,False,CREATE_ESCALATION,0.0
txn_d4e8eaf37a65,cust_b9d3f97b,2026-08-03 10:27:16.296954,428.2,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,737,39,3,0,852.51,False,1,16,smb_saas,480.28,True,True,True,SEND_RECOVERY_MESSAGE,428.2
txn_824bda7a34a3,cust_b67d36f3,2026-08-05 12:14:16.279813,3438.08,INR,wallet,failed,limit_exceeded,Transaction exceeds customer limits.,542,18,0,0,3249.09,False,1,10,mid_market,3450.19,True,True,True,RETRY_PAYMENT,3438.08
txn_e5926d88dfc8,cust_3f0d1c25,2026-08-04 14:57:16.315955,10.0,USD,wallet,failed,insufficient_funds,Customer account has insufficient balance.,495,23,0,0,12.95,False,2,23,smb_saas,39.51,True,True,False,CREATE_ESCALATION,0.0
txn_4c68553c734a,cust_836a6289,2026-08-06 12:19:16.248632,2316.24,USD,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,549,29,0,0,3925.8,True,0,7,mid_market,2389.94,True,True,False,CREATE_ESCALATION,0.0
txn_c4709b31bd25,cust_46475091,2026-08-08 06:30:16.231825,454.33,USD,upi,failed,insufficient_funds,Customer account has insufficient balance.,74,41,0,0,718.75,False,3,4,ecommerce,462.8,True,True,True,SEND_RECOVERY_MESSAGE,454.33
txn_784e3d59dda4,cust_d803eb05,2026-08-04 09:32:16.271813,1114.65,INR,netbanking,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,27,21,2,2,958.58,False,1,18,ecommerce,1185.66,True,True,True,WAIT_AND_RETRY,1114.65
txn_a17fd31858f9,cust_71c7bd91,2026-08-01 13:57:16.237825,59.21,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,373,1,2,1,74.2,False,3,20,smb_saas,159.11,True,True,False,CREATE_ESCALATION,0.0
txn_224efd9d9288,cust_8bb9ec1e,2026-08-03 11:14:16.334955,58.11,USD,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,82,10,4,2,109.6,False,0,28,smb_saas,65.05,True,True,True,RETRY_PAYMENT,58.11
txn_2e341e923b7a,cust_795c4bda,2026-08-25 02:40:16.319954,487.42,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,21,10,4,1,394.9,False,3,14,smb_saas,493.48,True,True,False,CREATE_ESCALATION,0.0
txn_bd1068d16f2d,cust_41fdfaa4,2026-08-17 16:57:16.274812,2389.58,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,881,41,3,3,1836.9,False,2,14,mid_market,2430.2,True,True,True,RETRY_PAYMENT,2389.58
txn_540377072325,cust_c6c32262,2026-07-31 10:08:16.231825,278.31,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,932,37,5,1,414.33,False,1,8,ecommerce,356.56,True,True,True,WAIT_AND_RETRY,278.31
txn_f3a0df51c7f5,cust_ce201d4c,2026-08-14 17:52:16.278812,121.35,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,134,39,3,1,222.51,True,0,23,smb_saas,152.48,True,True,False,CREATE_ESCALATION,0.0
txn_f388f72fe8b8,cust_1927582b,2026-08-18 02:59:16.300954,227.11,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,832,7,3,2,406.94,False,2,19,smb_saas,302.85,True,True,True,SEND_RECOVERY_MESSAGE,227.11
txn_bb6f9228b5d5,cust_fd9648f4,2026-08-05 19:36:16.231825,1998.67,USD,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,528,45,3,3,2306.64,False,0,17,mid_market,2021.25,True,True,False,CREATE_ESCALATION,0.0
txn_4b197b17059f,cust_5b61e311,2026-08-07 22:58:16.246043,531.73,INR,wallet,failed,fraud_suspected,Transaction flagged by risk engine.,860,44,4,4,1002.41,False,1,15,smb_saas,565.44,True,True,False,STOP_AUTOMATION,0.0
txn_bdddddc732dd,cust_2fc23f56,2026-08-24 12:13:16.321954,2704.15,INR,card,failed,limit_exceeded,Transaction exceeds customer limits.,970,28,5,3,4526.08,False,0,27,ecommerce,2761.29,True,True,False,CREATE_ESCALATION,0.0
txn_1092a1064169,cust_fbec2342,2026-08-15 08:26:16.251632,38.97,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,389,20,2,0,72.03,True,0,14,smb_saas,92.69,True,True,True,SEND_RECOVERY_MESSAGE,38.97
txn_81f25f628388,cust_229dd181,2026-08-06 21:46:16.244491,352.9,INR,card,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,5,15,5,2,697.54,False,1,11,smb_saas,444.66,True,True,True,WAIT_AND_RETRY,352.9
txn_db2448780d3d,cust_109264c9,2026-08-18 21:02:16.312954,6186.49,INR,card,failed,limit_exceeded,Transaction exceeds customer limits.,638,39,3,1,11610.57,True,2,4,mid_market,6282.35,True,True,False,CREATE_ESCALATION,0.0
txn_f508bf962025,cust_ae09e492,2026-08-19 15:03:16.236825,78.81,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,262,16,3,1,86.7,True,2,21,smb_saas,121.34,True,True,False,CREATE_ESCALATION,0.0
txn_476d805c1c99,cust_862c6854,2026-08-06 16:21:16.275813,999.15,USD,upi,failed,bank_timeout,Issuing bank did not respond in time.,871,26,0,0,1260.89,False,3,24,ecommerce,1005.43,True,False,True,WAIT_AND_RETRY,999.15
txn_976070c5829b,cust_85b60ecb,2026-08-04 19:28:16.360096,1000.0,INR,upi,failed,authentication_failed,OTP or 3D secure authentication failed.,902,3,1,0,541.7,False,1,29,enterprise,1037.67,True,True,False,CREATE_ESCALATION,0.0
txn_c902e67c982e,cust_44c351df,2026-08-03 11:39:16.245325,14780.6,USD,wallet,failed,fraud_suspected,Transaction flagged by risk engine.,569,21,4,2,22872.89,False,2,25,enterprise,14843.87,True,False,False,STOP_AUTOMATION,0.0
txn_370d5ca6d706,cust_8b23972c,2026-08-11 21:04:16.248632,1711.69,INR,wallet,failed,bank_timeout,Issuing bank did not respond in time.,946,13,0,0,2932.32,True,1,24,mid_market,1730.72,True,True,True,WAIT_AND_RETRY,1711.69
txn_2e245256321b,cust_d05c2e83,2026-08-23 10:55:16.356096,10.95,INR,wallet,failed,limit_exceeded,Transaction exceeds customer limits.,172,24,4,0,11.24,False,2,14,smb_saas,20.66,True,True,False,CREATE_ESCALATION,0.0
txn_c88f3c54ca9f,cust_8f31159e,2026-08-12 08:30:16.318954,1791.04,INR,wallet,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,870,25,2,1,3083.34,True,1,17,mid_market,1872.29,True,True,True,WAIT_AND_RETRY,1791.04
txn_ab8340a672e3,cust_20a30261,2026-07-29 04:34:16.317954,371.61,USD,upi,failed,insufficient_funds,Customer account has insufficient balance.,377,23,1,0,659.49,False,2,6,smb_saas,381.78,True,False,True,SEND_RECOVERY_MESSAGE,371.61
txn_c517db490113,cust_b5c0db0e,2026-07-30 06:03:16.332954,2309.74,USD,upi,failed,bank_timeout,Issuing bank did not respond in time.,98,41,5,5,4406.24,False,3,18,mid_market,2372.04,True,True,False,CREATE_ESCALATION,0.0
txn_1a4ec29b9d41,cust_d433e9b3,2026-08-24 08:12:16.270823,599.41,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,860,41,3,3,574.49,False,2,20,mid_market,605.82,True,True,False,CREATE_ESCALATION,0.0
txn_a9fd51eb2dc6,cust_ce899210,2026-07-28 23:55:16.362097,5983.1,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,332,13,3,2,10092.63,False,2,16,enterprise,5988.05,True,True,False,CREATE_ESCALATION,0.0
txn_12380208d9ca,cust_64ad50f0,2026-08-03 11:45:16.318954,1631.99,INR,upi,failed,authentication_failed,OTP or 3D secure authentication failed.,186,6,2,1,1413.22,False,0,19,mid_market,1730.74,True,True,False,CREATE_ESCALATION,0.0
txn_99907098bfca,cust_b8f17491,2026-07-29 06:03:16.235826,675.87,INR,wallet,failed,bank_timeout,Issuing bank did not respond in time.,473,21,0,0,1195.41,False,3,6,mid_market,719.74,True,True,True,WAIT_AND_RETRY,675.87
txn_f9726c5db0c9,cust_78db0657,2026-07-28 13:45:16.331954,98.71,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,26,18,5,2,139.12,True,2,13,smb_saas,178.44,True,True,False,CREATE_ESCALATION,0.0
txn_1569734519a7,cust_b3d09ea6,2026-07-26 23:58:16.229825,1775.08,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,672,1,2,0,3517.28,False,3,19,mid_market,1789.66,True,True,False,CREATE_ESCALATION,0.0
txn_706110e7ad2e,cust_7d8cbfd5,2026-07-26 22:14:16.270823,319.41,INR,upi,failed,bank_timeout,Issuing bank did not respond in time.,907,30,2,2,538.47,False,3,21,mid_market,388.69,True,True,True,WAIT_AND_RETRY,319.41
txn_a1ced3126d6f,cust_4ff4b7ef,2026-08-24 22:10:16.245325,121.37,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,332,36,4,0,221.49,True,1,15,smb_saas,127.76,True,True,True,WAIT_AND_RETRY,121.37
txn_5f660ff50a20,cust_7553c2b8,2026-08-11 19:48:16.301954,154.36,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,365,48,2,0,252.25,True,1,22,smb_saas,158.68,True,True,True,SEND_RECOVERY_MESSAGE,154.36
txn_c372ceec266a,cust_82a9f435,2026-08-11 14:44:16.227825,4209.02,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,60,0,3,2,3426.45,False,1,-1,mid_market,4257.98,True,True,True,SEND_RECOVERY_MESSAGE,4209.02
txn_dab4de9beb70,cust_77a0bc36,2026-07-31 23:51:16.223629,9772.76,INR,netbanking,failed,limit_exceeded,Transaction exceeds customer limits.,643,20,1,1,5887.4,False,2,25,enterprise,9800.23,True,True,False,CREATE_ESCALATION,0.0
txn_349dd5f15743,cust_50e0450f,2026-08-03 13:12:16.332954,381.57,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,855,21,3,2,545.3,False,0,18,smb_saas,415.2,True,True,True,WAIT_AND_RETRY,381.57
txn_f76b37350e01,cust_6a7896cc,2026-08-12 04:56:16.354544,528.05,INR,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,657,49,3,3,694.17,False,2,11,mid_market,580.02,True,True,False,CREATE_ESCALATION,0.0
txn_3db6c223b69c,cust_34a65316,2026-07-29 08:17:16.274812,1549.22,USD,wallet,failed,insufficient_funds,Customer account has insufficient balance.,408,27,4,4,1286.87,False,2,18,enterprise,1614.61,True,True,True,SEND_RECOVERY_MESSAGE,1549.22
txn_2d914b432a12,cust_ac390cd9,2026-08-13 10:38:16.276813,1222.37,INR,card,failed,fraud_suspected,Transaction flagged by risk engine.,11,47,2,1,723.93,False,2,22,enterprise,1292.38,True,True,False,STOP_AUTOMATION,0.0
txn_cd0fdb555f7f,cust_fe55c7fd,2026-07-28 06:54:16.361096,1263.13,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,675,17,0,0,1968.81,False,1,9,ecommerce,1310.13,True,True,False,CREATE_ESCALATION,0.0
txn_d6b995c02f05,cust_9579ba4d,2026-08-25 01:06:16.323954,1834.85,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,981,13,2,1,3402.42,False,1,29,ecommerce,1877.83,True,True,True,WAIT_AND_RETRY,1834.85
txn_338c412b4bc2,cust_52aebbf0,2026-08-02 07:22:16.254632,112.2,USD,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,850,16,0,0,176.85,False,0,30,smb_saas,207.35,True,True,False,CREATE_ESCALATION,0.0
txn_8a14b917735a,cust_b59cbbaa,2026-08-20 12:47:16.265766,411.43,USD,card,failed,limit_exceeded,Transaction exceeds customer limits.,38,16,3,0,733.66,False,0,2,smb_saas,417.42,True,True,False,CREATE_ESCALATION,0.0
txn_080bac33498c,cust_2a1edaf0,2026-08-23 05:51:16.330954,149.31,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,596,22,0,0,264.13,True,1,16,smb_saas,221.8,True,True,True,RETRY_PAYMENT,149.31
txn_13aa8048dc79,cust_b2004905,2026-08-04 23:18:16.320954,443.24,INR,wallet,failed,bank_timeout,Issuing bank did not respond in time.,845,21,2,1,796.15,False,2,7,mid_market,537.84,True,True,True,WAIT_AND_RETRY,443.24
txn_009310e1eab7,cust_9dda4469,2026-07-26 13:24:16.276813,1155.2,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,851,40,5,3,1942.42,False,0,3,ecommerce,1211.31,True,True,False,CREATE_ESCALATION,0.0
txn_1ed13be4c377,cust_3e388d1a,2026-08-02 17:57:16.329954,193.81,INR,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,861,1,5,0,282.02,True,0,26,smb_saas,229.85,True,True,True,RETRY_PAYMENT,193.81
txn_a6cd9a141eab,cust_294d95a9,2026-08-10 23:14:16.299954,4657.88,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,453,41,0,0,6737.01,False,1,0,mid_market,4756.98,True,True,True,RETRY_PAYMENT,4657.88
txn_06471258d4b8,cust_f6536505,2026-08-19 13:11:16.277813,2562.92,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,214,42,5,2,1703.32,False,0,0,mid_market,2622.59,True,True,True,RETRY_PAYMENT,2562.92
txn_3b7ae00dc7eb,cust_35b5c6ab,2026-08-24 23:28:16.282812,8297.66,USD,wallet,failed,bank_timeout,Issuing bank did not respond in time.,247,45,5,0,13546.59,False,3,17,high_value,8310.11,True,True,True,WAIT_AND_RETRY,8297.66
txn_c44a6cfe057f,cust_0792b667,2026-08-17 10:17:16.333954,2295.37,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,623,48,0,0,3741.73,False,0,7,ecommerce,2383.03,True,True,False,CREATE_ESCALATION,0.0
txn_96a60d3e52b5,cust_dbcb297f,2026-08-17 15:55:16.319954,1848.47,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,405,3,2,1,1747.44,True,0,14,mid_market,1864.49,True,True,True,SEND_RECOVERY_MESSAGE,1848.47
txn_e2f47c7ca332,cust_5fc498ff,2026-08-11 15:15:16.267812,145.87,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,354,6,1,0,89.22,True,3,29,ecommerce,231.6,True,True,False,CREATE_ESCALATION,0.0
txn_86350b2238a0,cust_cc343cc8,2026-08-16 20:50:16.311954,356.33,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,352,33,1,0,183.96,False,2,17,smb_saas,362.24,True,True,False,CREATE_ESCALATION,0.0
